ID,FINAL
3386,NA20864
3387,NA20866
3388,NA20867
3389,NA20868
3390,NA20869
3391,NA20870
3392,NA20872
3393,NA20873
3394,NA20874
3395,NA20875
3396,NA20876
3397,NA20877
3398,NA20878
3399,NA20881
3400,NA20882
3401,NA20883
3402,NA20884
3403,NA20885
3404,NA20886
3405,NA20887
3406,NA20888
3407,NA20889
3408,NA20890
3409,NA20891
3410,NA20892
3411,NA20894
3412,NA20895
3413,NA20896
3414,NA20897
3415,NA20899
3416,NA20900
3417,NA20901
3418,NA20902
3419,NA20903
3420,NA20904
3421,NA20905
3422,NA20906
3423,NA20908
3424,NA20910
3425,NA20911
3426,NA21086
3427,NA21087
3428,NA21088
3429,NA21089
3430,NA21090
3431,NA21091
3432,NA21092
3433,NA21093
3434,NA21094
3435,NA21095
3436,NA21097
3437,NA21098
3438,NA21099
3439,NA21100
3440,NA21101
3441,NA21102
3442,NA21103
3443,NA21104
3444,NA21105
3445,NA21106
3446,NA21107
3447,NA21108
3448,NA21109
3449,NA21110
3450,NA21111
3451,NA21112
3452,NA21113
3453,NA21114
3454,NA21115
3455,NA21116
3456,NA21117
3457,NA21118
3458,NA21119
3459,NA21120
3460,NA21121
3461,NA21122
3462,NA21123
3463,NA21124
3464,NA21125
3465,NA21126
3466,NA21127
3467,NA21128
3468,NA21129
3469,NA21130
3470,NA21133
3471,NA21135
3472,NA21137
3473,NA21141
3474,NA21142
3475,NA21143
3476,NA21144
3477,IHW9118
3478,IHW9193
3479,AV-21
3480,TZ-11
3481,HGDP01308
3482,DNK07
3483,HGDP00533
3484,HGDP00775
3485,HGDP01036
3486,HGDP01015
3487,HGDP01286
3488,HGDP00982
3489,mixe0007
3490,HGDP00546
3491,HGDP01076
3492,HGDP00936
3493,abh107
3494,abh100
3495,HGDP01402
3496,HGDP01401
3497,ALB212
3498,Ale22
3499,Ale20
3500,altai363p
3501,NA13607
3502,NA13616
3503,armenia293
3504,Armenian222
3505,NA13604
3506,HGDP00090
3507,HGDP01028
3508,HGDP01035
3509,HGDP01417
3510,HGDP01414
3511,HGDP01030
3512,HGDP01034
3513,HGDP01364
3514,HGDP01365
3515,HGDP00616
3516,HGDP00650
3517,HG03006
3518,HG03007
3519,HGDP01153
3520,HGDP01172
3521,HGDP00457
3522,HGDP00461
3523,HGDP00660
3524,HGDP00656
3525,B11
3526,B17
3527,HGDP00027
3528,HGDP00019
3529,BulgarianB4
3530,BulgarianC1
3531,Bu16
3532,Bu5
3533,HGDP00428
3534,HGDP00338
3535,HGDP00717
3536,HGDP00713
3537,TGBS21
3538,ch113
3539,Sir19
3540,NA15728
3541,HGDP01314
3542,HGDP01312
3543,HGDP01315
3544,HGDP01215
3545,DNK5
3546,DNK11
3547,HGDP00569
3548,HGDP00597
3549,Dus22
3550,Dus16
3551,HG00126
3552,HG00128
3553,HG03100
3554,HG02943
3555,Esk29
3556,Nesk_22
3557,Nesk_25
3558,Sir26
3559,Sir40
3560,Est375
3561,Est400
3562,Nlk1
3563,Nlk18
3564,Nlk3
3565,HG00174
3566,HG00190
3567,HG00360
3568,HGDP00530
3569,HGDP00526
3570,HG02464
3571,HG02574
3572,mg27
3573,mg31
3574,NA17377
3575,NA17374
3576,HGDP00783
3577,HGDP00785
3578,NA17385
3579,HGDP00124
3580,HGDP00125
3581,HGDP01240
3582,HGDP01242
3583,NA15203
3584,NA15202
3585,NA15761
3586,NA15763
3587,Igor20
3588,Igor21
3589,iran17
3590,iran11
3591,IraqiJew1771
3592,IraqiJew4291
3593,I1
3594,I3
3595,Kor82
3596,HGDP00749
3597,HGDP00773
3598,NA18940
3599,Jordan445
3600,Jordan603
3601,Jordan214
3602,HGDP00991
3603,HGDP00987
3604,HGDP01032
3605,HGDP00328
3606,HGDP00286
3607,K1
3608,K4
3609,HGDP01012
3610,HGDP01018
3611,SA0342
3612,SA0722
3613,KD4
3614,HG01600
3615,HG01846
3616,ND19394
3617,NA00726
3618,K-2
3619,K-15
3620,Bishkek28440
3621,Bishkek28439
3622,HGDP01323
3623,HGDP01320
3624,lez49
3625,lez42
3626,NA19023
3627,NA19044
3628,Ayodo_430C
3629,Ayodo_502C
3630,M4
3631,M13
3632,HGDP00160
3633,HGDP00157
3634,ML2
3635,ML3
3636,HGDP01199
3637,HGDP00915
3638,Mansi79
3639,Mansi41
3640,NA17386
3641,NA21490
3642,NA21581
3643,HGDP00855
3644,HGDP00857
3645,HGDP00474
3646,HGDP00476
3647,HGDP00449
3648,HG03078
3649,HG03085
3650,HGDP01191
3651,HGDP01198
3652,mixe0002
3653,mixe0042
3654,mixa0099
3655,mixa0105
3656,HGDP01228
3657,HGDP01223
3658,HGDP01253
3659,HGDP01274
3660,HGDP01338
3661,HGDP01345
3662,NorthOssetia12
3663,NorthOssetia5
3664,NOR111
3665,HGDP00798
3666,HGDP00796
3667,HGDP01203
3668,HGDP01211
3669,HGDP00722
3670,HGDP00725
3671,HGDP00737
3672,HGDP00550
3673,HGDP00553
3674,HGDP00555
3675,HGDP00556
3676,HGDP00552
3677,HGDP00554
3678,HGDP00540
3679,HGDP00541
3680,HGDP00543
3681,HGDP00545
3682,HGDP00547
3683,HGDP00548
3684,HGDP00549
3685,HGDP00551
3686,HGDP00216
3687,HGDP00232
3688,HGDP00702
3689,HGDP00706
3690,HGDP01047
3691,HGDP01044
3692,ND15865
3693,HG02724
3694,HG02783
3695,HG02790
3696,HG02494
3697,NA11201
3698,NA11200
3699,Peru60
3700,R3
3701,R6
3702,HGDP00887
3703,HGDP00903
3704,Utsa21
3705,Utsa22
3706,SAH31
3707,SAH41
3708,Sam02
3709,HGDP01079
3710,HGDP01078
3711,HGDP01335
3712,HGDP01333
3713,HGDP00208
3714,HGDP00195
3715,Ayodo_81S
3716,HG01503
3717,HG01504
3718,HGDP00846
3719,HGDP00852
3720,tdj409_shugnan
3721,tdj430_shugnan
3722,CHI-007
3723,CHI-034
3724,Ale32
3725,Ale14
3726,HGDP01350
3727,HGDP01355
3728,Tuba19
3729,Tuba9
3730,HGDP01095
3731,HGDP01098
3732,Kayseri23827
3733,Kayseri24424
3734,HGDP01168
3735,HGDP01163
3736,Ul31
3737,Ul5
3738,HGDP01306
3739,HGDP01297
3740,HGDP01250
3741,HGDP01246
3742,Y4
3743,Y8
3744,HGDP00956
3745,HGDP00951
3746,YemeniteJew4695
3747,YemeniteJew5433
3748,HGDP01179
3749,HGDP01188
3750,HGDP00928
3751,HGDP00932
3752,zapo0098
3753,zapo0099
